order_id,order_date,customer,country,channel,sku,units_ordered,order_value_eur,fulfilment_status,fulfilment_date,notes
ORD-2025-02810,2025-04-24,Lidl Europe,EU,EDI,DP500-FR,1416,13049.49,NOT_FULFILLED,,
ORD-2025-00756,2025-01-06,Tesco UK,UK,EDI,AL180-EU,1655,23977.96,FULFILLED,2025-01-07,
ORD-2025-06187,2025-07-02,Mercadona,ES,Manual,BS10-DE,366,1895.73,FULFILLED,2025-07-07,
ORD-2025-05967,2025-10-28,Boots UK,UK,Manual,AL180-EU,364,4919.04,FULFILLED,2025-10-31,
ORD-2025-04464,2025-06-06,Boots UK,UK,EDI,DP1000-FR,1092,15990.1,FULFILLED,2025-06-10,
ORD-2025-01402,2025-08-15,Boots UK,UK,EDI,AL180-EU,1140,16984.19,NOT_FULFILLED,,
ORD-2025-04242,2025-02-08,dm (Drogerie Markt),DE,EDI,FX60-UK,1367,5790.1,FULFILLED,2025-02-13,
ORD-2025-06145,2025-10-28,Tesco UK,UK,Manual,DP1000-FR,1542,11023.54,FULFILLED,2025-10-31,
ORD-2025-02814,2025-02-25,Boots UK,UK,EDI,BS10-DE,418,3269.48,FULFILLED,2025-03-02,
ORD-2025-05205,2025-03-15,Boots UK,UK,EDI,DP500-FR,1263,8802.13,FULFILLED,2025-03-16,
ORD-2025-07144,2025-10-17,Mercadona,ES,Manual,DP1000-FR,1865,6053.33,FULFILLED,2025-10-22,
ORD-2025-06172,2025-08-25,E.Leclerc,FR,Manual,AL120-EU,573,10205.6,FULFILLED,2025-08-29,
ORD-2025-01961,2025-10-10,E.Leclerc,FR,EDI,FX60-UK,1522,25479.6,FULFILLED,2025-10-11,
ORD-2025-03639,2025-06-20,E.Leclerc,FR,EDI,DP500-FR,951,6544.84,FULFILLED,2025-06-25,
ORD-2025-03063,2025-09-30,Coop Group,EU,EDI,AL180-EU,817,4065.31,FULFILLED,2025-10-04,
ORD-2025-04229,2025-11-09,Carrefour France,FR,EDI,CAD400-FR,639,4079.15,FULFILLED,2025-11-11,
ORD-2025-07280,2025-04-03,Boots UK,UK,Manual,CAD400-FR,1618,5924.12,NOT_FULFILLED,,
ORD-2025-00941,2025-11-29,Carrefour France,FR,EDI,AL120-EU,1662,21522.68,FULFILLED,2025-12-03,
ORD-2025-06510,2025-04-06,E.Leclerc,FR,Manual,DP1000-FR,238,723.19,FULFILLED,2025-04-09,
ORD-2025-07940,2025-02-27,Carrefour France,FR,Email,BS10-DE,1475,15752.86,NOT_FULFILLED,,
ORD-2025-07894,2025-04-22,Coop Group,EU,Email,DP500-FR,668,2195.18,FULFILLED,2025-04-23,
ORD-2025-03323,2025-06-30,Mercadona,ES,EDI,DP1000-FR,728,4136.13,FULFILLED,2025-07-03,
ORD-2025-07740,2025-02-28,Mercadona,ES,Email,DP500-FR,1493,19402.34,NOT_FULFILLED,,
ORD-2025-07333,2025-10-24,Coop Group,EU,Manual,FX60-UK,1193,10053.35,NOT_FULFILLED,,
ORD-2025-01543,2025-11-01,Lidl Europe,EU,EDI,MG375-FR,1576,11324.89,NOT_FULFILLED,,
ORD-2025-07093,2025-01-13,Tesco UK,UK,Manual,DP1000-FR,1330,5041.06,FULFILLED,2025-01-18,
ORD-2025-02570,2025-08-16,Tesco UK,UK,EDI,FX60-UK,1039,5049.01,FULFILLED,2025-08-17,
ORD-2025-05201,2025-08-24,E.Leclerc,FR,EDI,BS10-DE,1971,30277.77,FULFILLED,2025-08-26,
ORD-2025-00963,2025-06-17,Tesco UK,UK,EDI,AL180-EU,1064,15479.95,FULFILLED,2025-06-21,
ORD-2025-02773,2025-04-21,Coop Group,EU,EDI,MG375-FR,991,11960.84,FULFILLED,2025-04-25,
ORD-2025-00752,2025-05-14,Boots UK,UK,EDI,MG375-FR,1189,9116.49,FULFILLED,2025-05-15,
ORD-2025-04720,2025-11-02,Mercadona,ES,EDI,BS10-DE,1001,12550.36,NOT_FULFILLED,,
ORD-2025-06990,2025-07-24,Carrefour France,FR,Manual,BS10-DE,89,1601.89,FULFILLED,2025-07-29,
ORD-2025-03220,2025-03-12,E.Leclerc,FR,EDI,AL180-EU,105,1138.2,FULFILLED,2025-03-17,
ORD-2025-00386,2025-07-14,Mercadona,ES,EDI,DP1000-FR,1977,10573.26,FULFILLED,2025-07-18,
ORD-2025-05302,2025-09-01,Lidl Europe,EU,EDI,BS10-DE,1892,21461.41,FULFILLED,2025-09-02,
ORD-2025-00850,2025-07-25,Tesco UK,UK,EDI,DP500-FR,1458,18163.17,FULFILLED,2025-07-28,
ORD-2025-03893,2025-05-16,Coop Group,EU,EDI,MG375-FR,1593,5420.58,FULFILLED,2025-05-21,
ORD-2025-04626,2025-04-20,Tesco UK,UK,EDI,FX60-UK,873,8619.46,FULFILLED,2025-04-23,
ORD-2025-04153,2025-10-01,Lidl Europe,EU,EDI,AL120-EU,1282,14628.1,FULFILLED,2025-10-04,
ORD-2025-07671,2025-11-30,Mercadona,ES,Email,AL120-EU,268,2650.1,FULFILLED,2025-12-02,
ORD-2025-06781,2025-09-09,Lidl Europe,EU,Manual,AL120-EU,856,4111.69,FULFILLED,2025-09-14,
ORD-2025-04507,2025-04-12,dm (Drogerie Markt),DE,EDI,FX60-UK,1662,16834.49,FULFILLED,2025-04-14,
ORD-2025-03210,2025-05-03,Lidl Europe,EU,EDI,MG375-FR,1802,14022.92,NOT_FULFILLED,,
ORD-2025-05566,2025-12-09,E.Leclerc,FR,EDI,MG375-FR,1079,13645.64,FULFILLED,2025-12-12,
ORD-2025-02078,2025-07-02,dm (Drogerie Markt),DE,EDI,MG375-FR,401,6594.86,NOT_FULFILLED,,
ORD-2025-00372,2025-02-28,Mercadona,ES,EDI,AL120-EU,51,693.0,FULFILLED,2025-03-03,
ORD-2025-03552,2025-11-17,Carrefour France,FR,EDI,CAD400-FR,802,12957.06,NOT_FULFILLED,,
ORD-2025-05433,2025-09-29,Lidl Europe,EU,EDI,CAD400-FR,1312,10003.68,FULFILLED,2025-09-30,
ORD-2025-06079,2025-05-04,Mercadona,ES,Manual,DP500-FR,985,5169.61,FULFILLED,2025-05-08,
ORD-2025-01549,2025-06-28,Boots UK,UK,EDI,DP1000-FR,1614,6502.46,FULFILLED,2025-07-02,
ORD-2025-07972,2025-01-04,Mercadona,ES,Email,FX60-UK,847,13870.61,FULFILLED,2025-01-09,
ORD-2025-03725,2025-03-26,dm (Drogerie Markt),DE,EDI,BS10-DE,1130,13433.88,FULFILLED,2025-03-27,
ORD-2025-03439,2025-02-20,Carrefour France,FR,EDI,MG375-FR,1882,26810.77,FULFILLED,2025-02-25,
ORD-2025-00231,2025-10-11,E.Leclerc,FR,EDI,AL180-EU,266,2776.71,NOT_FULFILLED,,
ORD-2025-06235,2025-02-03,Mercadona,ES,Manual,AL120-EU,1417,13373.77,FULFILLED,2025-02-04,
ORD-2025-01229,2025-06-20,E.Leclerc,FR,EDI,BS10-DE,1360,4842.59,FULFILLED,2025-06-25,
ORD-2025-00618,2025-04-28,Boots UK,UK,EDI,MG375-FR,551,2912.15,NOT_FULFILLED,,
ORD-2025-04753,2025-05-11,Boots UK,UK,EDI,MG375-FR,1528,8946.92,FULFILLED,2025-05-13,
ORD-2025-00189,2025-09-08,Mercadona,ES,EDI,MG375-FR,441,4022.06,FULFILLED,2025-09-12,
ORD-2025-01432,2025-08-01,Carrefour France,FR,EDI,FX60-UK,1755,14173.74,FULFILLED,2025-08-06,
ORD-2025-01483,2025-06-02,Lidl Europe,EU,EDI,MG375-FR,1106,4639.19,FULFILLED,2025-06-05,
ORD-2025-08145,2025-03-17,dm (Drogerie Markt),DE,Email,DP500-FR,1944,32413.15,FULFILLED,2025-03-18,
ORD-2025-06083,2025-03-10,Mercadona,ES,Manual,AL120-EU,794,5764.72,FULFILLED,2025-03-13,
ORD-2025-06656,2025-05-11,Mercadona,ES,Manual,AL180-EU,1521,26018.17,NOT_FULFILLED,,
ORD-2025-07611,2025-04-13,Boots UK,UK,Email,AL120-EU,1438,18323.41,NOT_FULFILLED,,
ORD-2025-06344,2025-10-27,Boots UK,UK,Manual,DP500-FR,1255,13755.66,FULFILLED,2025-10-31,
ORD-2025-02023,2025-05-17,Lidl Europe,EU,EDI,CAD400-FR,405,7117.06,FULFILLED,2025-05-21,
ORD-2025-02246,2025-05-28,Coop Group,EU,EDI,BS10-DE,746,2366.73,FULFILLED,2025-06-01,
ORD-2025-00012,2025-05-21,dm (Drogerie Markt),DE,EDI,CAD400-FR,949,5321.55,NOT_FULFILLED,,
ORD-2025-07388,2025-07-23,Carrefour France,FR,Manual,MG375-FR,380,964.95,NOT_FULFILLED,,
ORD-2025-02755,2025-09-24,E.Leclerc,FR,EDI,AL180-EU,1092,4859.18,FULFILLED,2025-09-28,
ORD-2025-01440,2025-08-28,Lidl Europe,EU,EDI,AL120-EU,98,976.84,FULFILLED,2025-08-31,
ORD-2025-04491,2025-10-12,E.Leclerc,FR,EDI,CAD400-FR,168,2701.47,FULFILLED,2025-10-14,
ORD-2025-03348,2025-09-13,Carrefour France,FR,EDI,AL180-EU,585,10012.92,FULFILLED,2025-09-16,
ORD-2025-04187,2025-04-06,Boots UK,UK,EDI,BS10-DE,1453,10678.68,FULFILLED,2025-04-09,
ORD-2025-01451,2025-01-27,Carrefour France,FR,EDI,DP500-FR,1545,14580.8,FULFILLED,2025-01-31,
ORD-2025-05232,2025-03-06,Tesco UK,UK,EDI,CAD400-FR,1270,15267.56,FULFILLED,2025-03-07,
ORD-2025-02331,2025-06-27,dm (Drogerie Markt),DE,EDI,BS10-DE,1111,2842.02,FULFILLED,2025-07-01,
ORD-2025-02120,2025-01-18,Boots UK,UK,EDI,CAD400-FR,144,528.1,FULFILLED,2025-01-19,
ORD-2025-05627,2025-12-11,Tesco UK,UK,EDI,AL120-EU,1494,17460.18,FULFILLED,2025-12-16,
ORD-2025-08413,2025-05-06,Coop Group,EU,Fax,DP1000-FR,860,8784.63,FULFILLED,2025-05-10,
ORD-2025-05985,2025-02-28,Boots UK,UK,Manual,DP500-FR,1152,16740.94,NOT_FULFILLED,,
ORD-2025-06005,2025-01-26,Boots UK,UK,Manual,CAD400-FR,1782,5564.44,FULFILLED,2025-01-30,
ORD-2025-03095,2025-08-12,E.Leclerc,FR,EDI,MG375-FR,1132,7756.45,FULFILLED,2025-08-15,
ORD-2025-03884,2025-04-06,dm (Drogerie Markt),DE,EDI,AL120-EU,1652,8048.09,NOT_FULFILLED,,
ORD-2025-02798,2025-12-05,Carrefour France,FR,EDI,AL180-EU,1321,3685.74,FULFILLED,2025-12-07,
ORD-2025-07771,2025-10-16,Lidl Europe,EU,Email,FX60-UK,1532,21281.19,FULFILLED,2025-10-20,
ORD-2025-00863,2025-08-18,Tesco UK,UK,EDI,CAD400-FR,1438,3874.47,FULFILLED,2025-08-20,
ORD-2025-00152,2025-07-03,Carrefour France,FR,EDI,AL120-EU,1161,7347.14,FULFILLED,2025-07-07,
ORD-2025-00058,2025-11-10,Mercadona,ES,EDI,DP500-FR,522,7482.83,NOT_FULFILLED,,
ORD-2025-07956,2025-12-09,Mercadona,ES,Email,FX60-UK,487,7304.66,NOT_FULFILLED,,
ORD-2025-01009,2025-11-12,Lidl Europe,EU,EDI,BS10-DE,469,6388.35,NOT_FULFILLED,,
ORD-2025-01560,2025-11-11,Carrefour France,FR,EDI,DP500-FR,1517,6012.9,NOT_FULFILLED,,
ORD-2025-02879,2025-07-26,Carrefour France,FR,EDI,DP500-FR,582,9836.94,FULFILLED,2025-07-28,
ORD-2025-02655,2025-11-12,E.Leclerc,FR,EDI,FX60-UK,1460,9330.49,FULFILLED,2025-11-17,
ORD-2025-03401,2025-05-26,Lidl Europe,EU,EDI,DP500-FR,367,3961.38,FULFILLED,2025-05-29,
ORD-2025-02759,2025-08-30,Tesco UK,UK,EDI,DP500-FR,990,7553.23,FULFILLED,2025-09-04,
ORD-2025-05213,2025-06-11,Coop Group,EU,EDI,AL180-EU,1214,17280.02,FULFILLED,2025-06-13,
ORD-2025-00353,2025-06-29,Lidl Europe,EU,EDI,BS10-DE,1529,24970.46,FULFILLED,2025-07-04,
ORD-2025-02942,2025-11-09,Boots UK,UK,EDI,DP1000-FR,1258,17720.44,FULFILLED,2025-11-11,
ORD-2025-06244,2025-10-26,Coop Group,EU,Manual,DP1000-FR,1891,7423.16,FULFILLED,2025-10-30,
ORD-2025-07999,2025-05-14,Tesco UK,UK,Email,BS10-DE,979,15284.47,FULFILLED,2025-05-18,
ORD-2025-06806,2025-03-31,Mercadona,ES,Manual,AL120-EU,1965,25471.4,FULFILLED,2025-04-03,
ORD-2025-08296,2025-06-18,dm (Drogerie Markt),DE,Fax,BS10-DE,1146,6338.88,FULFILLED,2025-06-23,
ORD-2025-07900,2025-06-20,Boots UK,UK,Email,CAD400-FR,1991,26405.34,NOT_FULFILLED,,
ORD-2025-01968,2025-07-01,Carrefour France,FR,EDI,AL180-EU,1480,25814.74,FULFILLED,2025-07-03,
ORD-2025-08023,2025-09-07,E.Leclerc,FR,Email,FX60-UK,97,1608.64,FULFILLED,2025-09-11,
ORD-2025-02000,2025-02-03,Coop Group,EU,EDI,CAD400-FR,1880,28367.64,FULFILLED,2025-02-06,
ORD-2025-04154,2025-09-08,Lidl Europe,EU,EDI,AL120-EU,336,5217.37,FULFILLED,2025-09-12,
ORD-2025-06988,2025-06-29,Lidl Europe,EU,Manual,AL180-EU,890,10094.47,FULFILLED,2025-07-01,
ORD-2025-00876,2025-08-24,Coop Group,EU,EDI,BS10-DE,365,1473.64,FULFILLED,2025-08-26,
ORD-2025-06414,2025-01-24,Lidl Europe,EU,Manual,CAD400-FR,625,8228.48,FULFILLED,2025-01-25,
ORD-2025-07287,2025-12-15,dm (Drogerie Markt),DE,Manual,FX60-UK,1544,27301.87,FULFILLED,2025-12-18,
ORD-2025-04457,2025-12-12,dm (Drogerie Markt),DE,EDI,DP1000-FR,1881,31528.5,FULFILLED,2025-12-15,
ORD-2025-03190,2025-04-28,Tesco UK,UK,EDI,DP500-FR,368,3356.11,NOT_FULFILLED,,
ORD-2025-07551,2025-10-04,E.Leclerc,FR,Email,AL120-EU,1663,20646.33,FULFILLED,2025-10-06,
ORD-2025-06923,2025-09-07,dm (Drogerie Markt),DE,Manual,DP1000-FR,68,958.2,FULFILLED,2025-09-10,
ORD-2025-04718,2025-06-25,Boots UK,UK,EDI,FX60-UK,344,5689.84,FULFILLED,2025-06-26,
ORD-2025-03795,2025-03-26,Boots UK,UK,EDI,AL120-EU,1330,21601.19,FULFILLED,2025-03-27,
ORD-2025-05673,2025-12-15,dm (Drogerie Markt),DE,Manual,DP1000-FR,1353,9804.99,FULFILLED,2025-12-16,
ORD-2025-07943,2025-03-05,Coop Group,EU,Email,MG375-FR,844,13119.64,FULFILLED,2025-03-10,
ORD-2025-01588,2025-01-14,Lidl Europe,EU,EDI,MG375-FR,292,1731.04,FULFILLED,2025-01-18,
ORD-2025-03510,2025-12-01,Carrefour France,FR,EDI,MG375-FR,1622,10519.78,FULFILLED,2025-12-02,
ORD-2025-04397,2025-03-10,Mercadona,ES,EDI,MG375-FR,1265,10946.3,FULFILLED,2025-03-12,
ORD-2025-06390,2025-11-04,Tesco UK,UK,Manual,MG375-FR,729,8736.1,FULFILLED,2025-11-09,
ORD-2025-00222,2025-12-19,Tesco UK,UK,EDI,DP500-FR,1307,19329.99,FULFILLED,2025-12-20,
ORD-2025-04039,2025-08-08,Mercadona,ES,EDI,BS10-DE,1649,11528.45,FULFILLED,2025-08-12,
ORD-2025-05204,2025-08-07,Lidl Europe,EU,EDI,FX60-UK,1716,15209.72,FULFILLED,2025-08-11,
ORD-2025-07033,2025-06-21,Boots UK,UK,Manual,DP500-FR,520,3815.85,NOT_FULFILLED,,
ORD-2025-07601,2025-09-11,Lidl Europe,EU,Email,DP500-FR,1120,14347.49,NOT_FULFILLED,,
ORD-2025-01120,2025-08-27,Tesco UK,UK,EDI,CAD400-FR,975,4206.35,FULFILLED,2025-08-29,
ORD-2025-03761,2025-09-14,Mercadona,ES,EDI,BS10-DE,1027,9357.9,FULFILLED,2025-09-18,
ORD-2025-05156,2025-06-12,Mercadona,ES,EDI,BS10-DE,1050,17877.09,FULFILLED,2025-06-17,
ORD-2025-07289,2025-02-10,Lidl Europe,EU,Manual,AL180-EU,1986,13112.18,FULFILLED,2025-02-14,
ORD-2025-03408,2025-12-17,E.Leclerc,FR,EDI,CAD400-FR,1786,23720.24,FULFILLED,2025-12-22,
ORD-2025-03842,2025-03-26,E.Leclerc,FR,EDI,BS10-DE,840,7875.36,FULFILLED,2025-03-27,
ORD-2025-07190,2025-01-27,Tesco UK,UK,Manual,AL120-EU,1891,32179.37,NOT_FULFILLED,,
ORD-2025-07330,2025-04-23,Mercadona,ES,Manual,MG375-FR,579,6626.32,FULFILLED,2025-04-27,
ORD-2025-05705,2025-02-12,Mercadona,ES,Manual,FX60-UK,322,1069.26,FULFILLED,2025-02-15,
ORD-2025-03596,2025-11-13,Lidl Europe,EU,EDI,DP500-FR,264,1720.3,NOT_FULFILLED,,
ORD-2025-08353,2025-07-16,Carrefour France,FR,Fax,CAD400-FR,677,5826.35,NOT_FULFILLED,,
ORD-2025-07290,2025-06-07,Mercadona,ES,Manual,AL180-EU,357,5465.01,FULFILLED,2025-06-11,
ORD-2025-03054,2025-06-28,Boots UK,UK,EDI,FX60-UK,1460,24272.1,FULFILLED,2025-06-30,
ORD-2025-01232,2025-06-24,Tesco UK,UK,EDI,FX60-UK,1797,5409.27,NOT_FULFILLED,,
ORD-2025-03792,2025-10-05,dm (Drogerie Markt),DE,EDI,AL180-EU,1892,4807.74,FULFILLED,2025-10-07,
ORD-2025-07056,2025-10-07,Boots UK,UK,Manual,DP1000-FR,275,855.27,FULFILLED,2025-10-09,
ORD-2025-04487,2025-06-27,Boots UK,UK,EDI,DP1000-FR,1338,18681.83,FULFILLED,2025-06-29,
ORD-2025-02946,2025-11-11,Tesco UK,UK,EDI,MG375-FR,795,2628.48,FULFILLED,2025-11-14,
ORD-2025-06740,2025-01-13,E.Leclerc,FR,Manual,AL180-EU,1681,27445.38,FULFILLED,2025-01-16,
ORD-2025-04400,2025-09-17,Boots UK,UK,EDI,BS10-DE,80,474.62,FULFILLED,2025-09-20,
ORD-2025-02403,2025-01-29,Carrefour France,FR,EDI,AL120-EU,1819,22037.64,FULFILLED,2025-02-03,
ORD-2025-03633,2025-02-22,Mercadona,ES,EDI,FX60-UK,134,1498.14,FULFILLED,2025-02-23,
ORD-2025-00287,2025-11-30,Lidl Europe,EU,EDI,DP1000-FR,238,3278.29,NOT_FULFILLED,,
ORD-2025-06144,2025-01-14,E.Leclerc,FR,Manual,BS10-DE,412,2646.87,NOT_FULFILLED,,
ORD-2025-03926,2025-05-16,Tesco UK,UK,EDI,AL120-EU,1262,3155.67,NOT_FULFILLED,,
ORD-2025-00686,2025-05-14,Coop Group,EU,EDI,FX60-UK,858,10422.51,NOT_FULFILLED,,
ORD-2025-05774,2025-04-11,Boots UK,UK,Manual,CAD400-FR,1936,18182.46,NOT_FULFILLED,,
ORD-2025-00958,2025-05-04,Tesco UK,UK,EDI,BS10-DE,1780,25626.16,FULFILLED,2025-05-07,
ORD-2025-06696,2025-08-14,E.Leclerc,FR,Manual,FX60-UK,143,802.0,FULFILLED,2025-08-19,
ORD-2025-00145,2025-07-23,Carrefour France,FR,EDI,BS10-DE,1567,17008.35,FULFILLED,2025-07-24,
ORD-2025-00418,2025-05-09,Lidl Europe,EU,EDI,FX60-UK,1689,25401.77,FULFILLED,2025-05-11,
ORD-2025-06546,2025-03-23,Boots UK,UK,Manual,AL180-EU,454,5107.87,FULFILLED,2025-03-28,
ORD-2025-03500,2025-05-01,Coop Group,EU,EDI,AL120-EU,1657,13077.36,FULFILLED,2025-05-03,
ORD-2025-08198,2025-04-20,Lidl Europe,EU,Email,AL180-EU,1205,18601.06,FULFILLED,2025-04-21,
ORD-2025-07665,2025-01-14,dm (Drogerie Markt),DE,Email,CAD400-FR,1729,27163.55,FULFILLED,2025-01-19,
ORD-2025-02321,2025-08-30,E.Leclerc,FR,EDI,DP500-FR,1990,32451.9,FULFILLED,2025-08-31,
ORD-2025-06021,2025-11-27,E.Leclerc,FR,Manual,DP1000-FR,691,8579.62,FULFILLED,2025-11-30,
ORD-2025-02512,2025-11-01,Carrefour France,FR,EDI,BS10-DE,1966,12782.14,NOT_FULFILLED,,
ORD-2025-05543,2025-06-07,Tesco UK,UK,EDI,MG375-FR,640,9956.51,FULFILLED,2025-06-11,
ORD-2025-06499,2025-05-14,Carrefour France,FR,Manual,FX60-UK,1321,18557.77,FULFILLED,2025-05-17,
ORD-2025-03461,2025-06-20,Tesco UK,UK,EDI,CAD400-FR,317,5701.39,NOT_FULFILLED,,
ORD-2025-03943,2025-04-10,E.Leclerc,FR,EDI,CAD400-FR,838,9284.14,FULFILLED,2025-04-12,
ORD-2025-05637,2025-08-12,Lidl Europe,EU,EDI,CAD400-FR,514,4298.54,FULFILLED,2025-08-16,
ORD-2025-06937,2025-01-12,Mercadona,ES,Manual,MG375-FR,1880,7854.72,FULFILLED,2025-01-14,
ORD-2025-05684,2025-05-10,Coop Group,EU,Manual,FX60-UK,790,4364.82,FULFILLED,2025-05-13,
ORD-2025-02039,2025-12-13,Boots UK,UK,EDI,AL120-EU,148,1288.41,FULFILLED,2025-12-17,
ORD-2025-03906,2025-05-14,Boots UK,UK,EDI,FX60-UK,1198,20758.68,FULFILLED,2025-05-19,
ORD-2025-01203,2025-01-16,E.Leclerc,FR,EDI,CAD400-FR,381,2952.88,FULFILLED,2025-01-17,
ORD-2025-07042,2025-03-11,E.Leclerc,FR,Manual,BS10-DE,455,3083.93,FULFILLED,2025-03-12,
ORD-2025-00340,2025-06-06,Tesco UK,UK,EDI,AL180-EU,1700,21809.31,FULFILLED,2025-06-11,
ORD-2025-01780,2025-07-19,dm (Drogerie Markt),DE,EDI,DP1000-FR,1439,11644.12,FULFILLED,2025-07-22,
ORD-2025-05616,2025-12-09,Mercadona,ES,EDI,FX60-UK,551,9869.93,FULFILLED,2025-12-13,
ORD-2025-01154,2025-02-16,Mercadona,ES,EDI,FX60-UK,427,4199.28,FULFILLED,2025-02-18,
ORD-2025-03898,2025-02-25,Lidl Europe,EU,EDI,BS10-DE,262,943.52,FULFILLED,2025-02-27,
ORD-2025-03547,2025-10-31,Mercadona,ES,EDI,AL120-EU,285,1312.38,NOT_FULFILLED,,
ORD-2025-01789,2025-10-25,Coop Group,EU,EDI,FX60-UK,1281,21385.06,NOT_FULFILLED,,
ORD-2025-02555,2025-10-20,Carrefour France,FR,EDI,DP500-FR,319,3861.39,FULFILLED,2025-10-21,
ORD-2025-06977,2025-08-09,Carrefour France,FR,Manual,MG375-FR,1206,9187.67,FULFILLED,2025-08-13,
ORD-2025-02207,2025-06-11,dm (Drogerie Markt),DE,EDI,BS10-DE,63,882.77,FULFILLED,2025-06-15,
ORD-2025-05532,2025-07-05,Boots UK,UK,EDI,MG375-FR,1810,9757.73,FULFILLED,2025-07-06,
ORD-2025-01660,2025-10-15,dm (Drogerie Markt),DE,EDI,DP500-FR,1521,7293.87,FULFILLED,2025-10-18,
ORD-2025-00121,2025-07-12,Tesco UK,UK,EDI,AL120-EU,1057,5441.95,FULFILLED,2025-07-16,
ORD-2025-03704,2025-09-24,E.Leclerc,FR,EDI,MG375-FR,951,16919.1,NOT_FULFILLED,,
ORD-2025-03463,2025-02-17,Mercadona,ES,EDI,FX60-UK,93,359.02,FULFILLED,2025-02-22,
ORD-2025-04017,2025-11-06,dm (Drogerie Markt),DE,EDI,BS10-DE,1907,12028.03,FULFILLED,2025-11-07,
ORD-2025-01496,2025-04-04,dm (Drogerie Markt),DE,EDI,CAD400-FR,238,2655.3,NOT_FULFILLED,,
ORD-2025-03124,2025-04-16,Mercadona,ES,EDI,BS10-DE,333,2420.88,NOT_FULFILLED,,
ORD-2025-07646,2025-04-11,Lidl Europe,EU,Email,DP500-FR,725,4918.81,NOT_FULFILLED,,
ORD-2025-02232,2025-05-04,Coop Group,EU,EDI,AL180-EU,286,1586.89,FULFILLED,2025-05-08,
ORD-2025-04259,2025-10-24,Mercadona,ES,EDI,DP1000-FR,1724,26267.45,NOT_FULFILLED,,
ORD-2025-01471,2025-04-16,dm (Drogerie Markt),DE,EDI,MG375-FR,1641,13574.19,FULFILLED,2025-04-19,
ORD-2025-05711,2025-04-16,E.Leclerc,FR,Manual,DP1000-FR,1728,18295.71,FULFILLED,2025-04-19,
ORD-2025-02890,2025-06-15,E.Leclerc,FR,EDI,DP500-FR,1965,5633.96,FULFILLED,2025-06-16,
ORD-2025-04355,2025-01-14,Carrefour France,FR,EDI,BS10-DE,1198,8950.77,FULFILLED,2025-01-19,
ORD-2025-08185,2025-03-11,E.Leclerc,FR,Email,FX60-UK,896,6907.65,FULFILLED,2025-03-15,
ORD-2025-04851,2025-12-17,Tesco UK,UK,EDI,DP500-FR,96,1536.91,FULFILLED,2025-12-19,
ORD-2025-07204,2025-01-05,E.Leclerc,FR,Manual,DP500-FR,1188,8948.47,FULFILLED,2025-01-07,
ORD-2025-01871,2025-09-25,Mercadona,ES,EDI,FX60-UK,807,3610.73,FULFILLED,2025-09-27,
ORD-2025-07670,2025-05-06,Boots UK,UK,Email,DP500-FR,914,12857.49,FULFILLED,2025-05-08,
ORD-2025-04157,2025-12-02,Carrefour France,FR,EDI,DP500-FR,1192,14805.24,FULFILLED,2025-12-04,
ORD-2025-04378,2025-02-17,dm (Drogerie Markt),DE,EDI,AL120-EU,637,6775.59,FULFILLED,2025-02-21,
ORD-2025-03362,2025-01-09,Carrefour France,FR,EDI,AL180-EU,1243,15057.89,FULFILLED,2025-01-14,
ORD-2025-02164,2025-06-03,Coop Group,EU,EDI,AL120-EU,1821,7788.0,FULFILLED,2025-06-06,
ORD-2025-07907,2025-02-25,dm (Drogerie Markt),DE,Email,FX60-UK,911,3420.01,FULFILLED,2025-02-26,
ORD-2025-07357,2025-07-11,Mercadona,ES,Manual,DP500-FR,1723,12677.18,FULFILLED,2025-07-15,
ORD-2025-05956,2025-10-08,Mercadona,ES,Manual,DP1000-FR,1375,22444.01,FULFILLED,2025-10-10,
ORD-2025-04504,2025-01-06,Lidl Europe,EU,EDI,CAD400-FR,368,4737.06,FULFILLED,2025-01-11,
ORD-2025-08210,2025-03-23,Carrefour France,FR,Email,CAD400-FR,695,2803.01,FULFILLED,2025-03-24,
ORD-2025-05230,2025-08-20,Coop Group,EU,EDI,AL180-EU,469,7798.76,FULFILLED,2025-08-23,
ORD-2025-00648,2025-06-17,Boots UK,UK,EDI,DP1000-FR,663,2303.89,FULFILLED,2025-06-22,
ORD-2025-02854,2025-09-21,Mercadona,ES,EDI,DP1000-FR,288,1553.63,FULFILLED,2025-09-25,
ORD-2025-03186,2025-10-20,dm (Drogerie Markt),DE,EDI,DP500-FR,948,8491.61,FULFILLED,2025-10-25,
ORD-2025-05301,2025-02-26,Carrefour France,FR,EDI,BS10-DE,171,794.2,FULFILLED,2025-02-28,
ORD-2025-02730,2025-03-29,Mercadona,ES,EDI,DP1000-FR,1889,31289.73,FULFILLED,2025-04-01,
ORD-2025-03987,2025-07-30,Boots UK,UK,EDI,DP1000-FR,563,5704.95,FULFILLED,2025-08-02,
ORD-2025-05306,2025-08-02,Boots UK,UK,EDI,DP1000-FR,1017,6972.13,FULFILLED,2025-08-07,
ORD-2025-07477,2025-03-12,Carrefour France,FR,Email,AL120-EU,1997,23357.37,FULFILLED,2025-03-13,
ORD-2025-03756,2025-08-25,Tesco UK,UK,EDI,AL120-EU,596,2147.94,FULFILLED,2025-08-29,
ORD-2025-03070,2025-01-09,Boots UK,UK,EDI,BS10-DE,144,1028.29,FULFILLED,2025-01-12,
